date,demand,civilians_rank,distance,AverageTemp,AverageWindSpeed,Precipitation,w_{t-1},w_{t-2},w_{t-3},w_{t-4},w_{t-5},w_{t-1}_trend,w_{t-1}_seasonality
2014-08-12,66,1,147.72537301503448,28.400000000000006,16.55,0.0,30.0,29.0,35.0,39.0,40.0,41.182692307692314,-13.725326286593685
2014-08-19,48,4,164.92997875385663,28.657142857142862,16.435714285714287,0.0,66.0,30.0,29.0,35.0,39.0,41.35576923076923,3.541592236984104
2014-08-26,44,2,151.9373112112833,28.500000000000004,11.714285714285712,0.0,48.0,66.0,30.0,29.0,35.0,40.92307692307693,1.9815876836388204
2014-09-02,45,1,149.16119185994813,29.442857142857143,14.014285714285714,0.0,44.0,48.0,66.0,30.0,29.0,40.25000000000001,1.7965831302935344
2014-09-09,31,2,216.67776898409554,28.571428571428577,11.6,0.0,45.0,44.0,48.0,66.0,30.0,40.125,-5.452523987154315
2014-09-16,41,2,135.3257706319596,28.1,15.164285714285716,0.0,31.0,45.0,44.0,48.0,66.0,40.0673076923077,-11.653554181525246
2014-09-23,29,1,169.62627738948876,27.7,14.235714285714286,0.0,41.0,31.0,45.0,44.0,48.0,39.85576923076925,-9.816122837434634
2014-09-30,48,1,263.89250020465084,26.599999999999998,22.300000000000004,16.0,29.0,41.0,31.0,45.0,44.0,39.394230769230774,-7.962665852318379
2014-10-07,21,3,128.52077614999587,25.342857142857138,13.192857142857141,8.9,48.0,29.0,41.0,31.0,45.0,38.99038461538462,2.8266885686953094
2014-10-14,45,1,147.35434333368227,25.171428571428574,10.678571428571429,5.8,21.0,48.0,29.0,41.0,31.0,38.66346153846154,-3.4480595743935667
2014-10-21,23,2,244.44156065939887,22.7,15.971428571428572,29.800000000000004,45.0,21.0,48.0,29.0,41.0,38.32692307692308,15.568858949184223
2014-10-28,39,1,127.80122864757334,23.22857142857143,10.571428571428571,0.0,23.0,45.0,21.0,48.0,29.0,38.11538461538462,-2.3693507323661898
2014-11-04,30,1,244.582438204952,21.828571428571426,11.95,16.5,39.0,23.0,45.0,21.0,48.0,37.81730769230769,4.067439586083396
2014-11-11,35,2,247.2913708002924,20.628571428571426,8.735714285714286,0.0,30.0,39.0,23.0,45.0,21.0,37.46153846153847,-8.351539326236251
2014-11-18,39,3,183.148415771314,20.400000000000002,11.714285714285714,46.3,35.0,30.0,39.0,23.0,45.0,37.03846153846154,1.588456120418466
2014-11-25,46,1,269.5425376302048,18.185714285714287,17.928571428571427,37.9,39.0,35.0,30.0,39.0,23.0,36.61538461538462,1.9899900286116434
2014-12-02,30,3,137.09378685065437,17.7,12.985714285714286,19.3,46.0,39.0,35.0,30.0,39.0,36.221153846153854,7.702421372702249
2014-12-09,24,1,172.36733261652535,20.4,9.428571428571429,13.0,30.0,46.0,39.0,35.0,30.0,35.846153846153854,3.3763911783313225
2014-12-16,27,2,274.0167882678684,18.414285714285715,13.664285714285715,6.699999999999999,24.0,30.0,46.0,39.0,35.0,35.54807692307692,3.01510457370399
2014-12-23,32,2,495.8699226951202,17.014285714285712,10.571428571428571,17.0,27.0,24.0,30.0,46.0,39.0,35.25961538461539,-2.9936179283592446
2014-12-30,37,4,327.19062223784437,16.75714285714286,14.592857142857143,3.0,32.0,27.0,24.0,30.0,46.0,34.86538461538462,7.734839056757005
2015-01-06,20,2,243.04366444330756,14.914285714285715,18.949999999999996,34.6,37.0,32.0,27.0,24.0,30.0,34.26923076923077,15.787013990591209
2015-01-13,13,1,532.5640666321978,10.157142857142857,15.52142857142857,17.8,20.0,37.0,32.0,27.0,24.0,33.653846153846146,4.2158526467414115
2015-01-20,39,1,398.05496857094516,14.357142857142856,10.335714285714287,16.3,13.0,20.0,37.0,32.0,27.0,33.15384615384615,-8.582224276335516
2015-01-27,43,1,357.3140855152916,16.614285714285714,8.735714285714286,0.0,39.0,13.0,20.0,37.0,32.0,32.57692307692308,19.00431418520294
2015-02-03,48,2,248.0853536982976,15.957142857142857,14.82142857142857,16.0,43.0,39.0,13.0,20.0,37.0,32.20192307692307,12.360083415972179
2015-02-10,52,3,329.90649829564273,16.842857142857145,19.764285714285712,9.399999999999999,48.0,43.0,39.0,13.0,20.0,31.96153846153846,8.322591105215116
2015-02-17,7,1,143.27778209209572,12.371428571428572,22.071428571428573,41.199999999999996,52.0,48.0,43.0,39.0,13.0,31.42307692307692,5.202723469649115
2015-02-24,36,2,437.92878001527606,11.828571428571431,17.571428571428573,22.0,7.0,52.0,48.0,43.0,39.0,30.740384615384617,-8.27611852489125
2015-03-03,39,2,543.890244487772,16.928571428571427,14.578571428571431,4.8,36.0,7.0,52.0,48.0,43.0,30.278846153846153,1.7931164036453093
2015-03-10,43,1,676.429951648845,18.342857142857145,9.421428571428573,0.3,39.0,36.0,7.0,52.0,48.0,29.865384615384617,-7.410084565254033
2015-03-17,37,1,289.4455708326017,16.52857142857143,14.585714285714287,6.3,43.0,39.0,36.0,7.0,52.0,29.461538461538467,-0.6036701495379853
2015-03-24,39,3,293.8561287895166,16.285714285714285,20.45714285714286,6.6,37.0,43.0,39.0,36.0,7.0,29.000000000000004,-2.4767429133091206
2015-03-31,40,2,406.2429033418857,18.814285714285717,12.757142857142856,2.6,39.0,37.0,43.0,39.0,36.0,28.615384615384613,11.291209963945384
2015-04-07,30,1,249.80694004045944,18.32857142857143,15.171428571428574,0.0,40.0,39.0,37.0,43.0,39.0,28.134615384615387,3.3091628411998952
2015-04-14,40,1,339.2408266600142,16.52857142857143,18.949999999999996,27.800000000000004,30.0,40.0,39.0,37.0,43.0,27.778846153846153,3.5835259748646613
2015-04-21,50,2,235.8041949035175,18.885714285714283,15.75,0.6,40.0,30.0,40.0,39.0,37.0,27.903846153846157,8.200837826478145
2015-04-28,30,3,334.6220287735815,19.428571428571427,19.29285714285714,1.3,50.0,40.0,30.0,40.0,39.0,28.0,10.151483011424963
2015-05-05,13,3,147.75232744458893,21.04285714285714,14.242857142857144,0.6,30.0,50.0,40.0,30.0,40.0,27.971153846153847,-0.21838462414104487
2015-05-12,20,3,260.7197065295859,21.814285714285717,12.064285714285715,2.3,13.0,30.0,50.0,40.0,30.0,27.817307692307693,-3.1715855930403833
2015-05-19,40,1,160.72669000091332,24.74285714285714,13.442857142857145,3.1,20.0,13.0,30.0,50.0,40.0,27.817307692307693,-8.08953015168331
2015-05-26,23,3,416.49747286204354,24.2,14.135714285714286,0.6,40.0,20.0,13.0,30.0,50.0,28.00961538461539,10.71047400762248
2015-06-02,29,1,504.7370928507237,24.6,15.742857142857144,3.0,23.0,40.0,20.0,13.0,30.0,28.115384615384617,-4.470291063840962
2015-06-09,30,2,147.8564842497624,24.585714285714285,11.828571428571427,0.0,29.0,23.0,40.0,20.0,13.0,28.173076923076923,2.5668925826443156
2015-06-16,18,3,248.1663783980812,24.342857142857145,11.942857142857141,0.0,30.0,29.0,23.0,40.0,20.0,28.519230769230766,0.8668967419501098
2015-06-23,22,1,284.6151630807675,25.657142857142855,17.235714285714288,0.0,18.0,30.0,29.0,23.0,40.0,28.903846153846153,-11.12156063720564
2015-06-30,8,4,366.39597536784134,25.67142857142857,19.87142857142857,0.0,22.0,18.0,30.0,29.0,23.0,29.230769230769234,-7.097197503540879
2015-07-07,16,1,398.784088038704,26.3,13.671428571428569,0.0,8.0,22.0,18.0,30.0,29.0,29.817307692307693,-6.069629241670986
2015-07-14,11,1,255.43835894038497,26.771428571428572,14.135714285714286,0.0,16.0,8.0,22.0,18.0,30.0,30.500000000000004,-10.446747340780682
2015-07-21,3,1,164.44523865453294,27.31428571428571,14.478571428571428,0.0,11.0,16.0,8.0,22.0,18.0,31.03846153846154,-15.59456824764069
2015-07-28,22,2,165.34012215829915,28.657142857142862,11.828571428571427,0.0,3.0,11.0,16.0,8.0,22.0,31.49038461538462,-10.380209667321212
2015-08-04,12,3,226.20350221911062,29.385714285714283,12.985714285714286,0.0,22.0,3.0,11.0,16.0,8.0,31.76923076923077,-2.7748254459760924
2015-08-11,28,2,338.1664309546827,29.5,13.085714285714285,0.0,12.0,22.0,3.0,11.0,16.0,31.85576923076923,-13.725326286593685
2015-08-18,15,3,241.9945633346221,29.985714285714284,13.428571428571429,0.0,28.0,12.0,22.0,3.0,11.0,31.70192307692308,3.541592236984104
2015-08-25,29,2,166.71196639574237,29.271428571428572,14.935714285714287,0.0,15.0,28.0,12.0,22.0,3.0,31.634615384615383,1.9815876836388204
2015-09-01,17,1,155.89001013322988,29.35714285714286,10.564285714285715,0.0,29.0,15.0,28.0,12.0,22.0,31.682692307692307,1.7965831302935344
2015-09-08,17,1,150.36836691986392,29.21428571428571,9.535714285714286,0.0,17.0,29.0,15.0,28.0,12.0,31.375,-5.452523987154315
2015-09-15,7,1,119.73695048369844,30.400000000000002,11.02142857142857,0.0,17.0,17.0,29.0,15.0,28.0,30.855769230769234,-11.653554181525246
2015-09-22,23,2,117.56951795130189,28.814285714285717,11.492857142857142,0.0,7.0,17.0,17.0,29.0,15.0,30.374999999999996,-9.816122837434634
2015-09-29,4,1,119.94051606415161,28.5,12.514285714285716,0.0,23.0,7.0,17.0,17.0,29.0,30.096153846153847,-7.962665852318379
2015-10-06,28,2,166.95558448410063,27.871428571428574,11.142857142857142,0.0,4.0,23.0,7.0,17.0,17.0,29.951923076923077,2.8266885686953094
2015-10-13,51,2,153.8129566437417,25.885714285714283,13.9,5.1,28.0,4.0,23.0,7.0,17.0,29.923076923076923,-3.4480595743935667
2015-10-20,27,3,148.7848177555266,26.057142857142853,9.764285714285714,0.0,51.0,28.0,4.0,23.0,7.0,30.02884615384616,15.568858949184223
2015-10-27,32,2,156.96519652260739,25.085714285714285,11.95,56.6,27.0,51.0,28.0,4.0,23.0,29.875000000000004,-2.3693507323661898
2015-11-03,21,3,282.84526519091037,22.371428571428574,10.571428571428571,9.9,32.0,27.0,51.0,28.0,4.0,29.68269230769231,4.067439586083396
2015-11-10,44,4,274.8620550601208,22.214285714285715,10.335714285714285,5.8,21.0,32.0,27.0,51.0,28.0,30.11538461538462,-8.351539326236251
2015-11-17,50,3,319.4314017725323,20.7,8.85,3.0,44.0,21.0,32.0,27.0,51.0,30.53846153846154,1.588456120418466
2015-11-24,46,3,233.76866419364922,20.45714285714286,8.392857142857142,0.0,50.0,44.0,21.0,32.0,27.0,30.576923076923073,1.9899900286116434
2015-12-01,36,3,177.95138626393563,20.157142857142855,10.007142857142856,29.9,46.0,50.0,44.0,21.0,32.0,30.65384615384616,7.702421372702249
2015-12-08,54,2,263.5010994303953,14.757142857142856,12.414285714285713,4.3999999999999995,36.0,46.0,50.0,44.0,21.0,30.82692307692308,3.3763911783313225
2015-12-15,37,4,235.7568737112083,16.914285714285715,7.364285714285714,7.1,54.0,36.0,46.0,50.0,44.0,31.028846153846157,3.01510457370399
2015-12-22,56,3,287.8915796600832,16.84285714285714,9.314285714285715,17.3,37.0,54.0,36.0,46.0,50.0,31.16346153846154,-2.9936179283592446
2015-12-29,74,2,245.01578608483217,16.842857142857145,6.564285714285715,0.5,56.0,37.0,54.0,36.0,46.0,31.192307692307693,7.734839056757005
2016-01-05,54,1,206.6390062211468,13.1,17.464285714285715,22.4,74.0,56.0,37.0,54.0,36.0,31.451923076923077,15.787013990591209
2016-01-12,35,3,261.3550678200407,15.97142857142857,14.135714285714286,13.7,54.0,74.0,56.0,37.0,54.0,31.778846153846153,4.2158526467414115
2016-01-19,64,1,287.0358546953759,15.257142857142856,16.542857142857144,14.2,35.0,54.0,74.0,56.0,37.0,31.875000000000004,-8.582224276335516
2016-01-26,47,2,235.13062609889857,12.214285714285714,14.364285714285714,9.1,64.0,35.0,54.0,74.0,56.0,32.27884615384616,19.00431418520294
2016-02-02,53,3,552.1806749254147,12.057142857142855,8.735714285714286,0.0,47.0,64.0,35.0,54.0,74.0,32.94230769230769,12.360083415972179
2016-02-09,31,3,329.1364949280054,14.585714285714285,14.935714285714287,0.0,53.0,47.0,64.0,35.0,54.0,33.394230769230774,8.322591105215116
2016-02-16,21,2,250.36485208349447,16.75714285714286,8.392857142857142,0.3,31.0,53.0,47.0,64.0,35.0,33.567307692307686,5.202723469649115
2016-02-23,27,2,345.0780772957265,18.185714285714287,12.757142857142856,25.200000000000003,21.0,31.0,53.0,47.0,64.0,33.96153846153846,-8.27611852489125
2016-03-01,16,3,328.67799948553056,18.5,8.507142857142858,0.0,27.0,21.0,31.0,53.0,47.0,34.490384615384606,1.7931164036453093
2016-03-08,12,1,314.82171896457714,18.1,12.871428571428572,0.0,16.0,27.0,21.0,31.0,53.0,34.78846153846154,-7.410084565254033
2016-03-15,18,1,187.83679965065738,18.428571428571427,16.314285714285717,11.4,12.0,16.0,27.0,21.0,31.0,35.04807692307692,-0.6036701495379853
2016-03-22,29,1,391.95256049918856,17.328571428571426,13.214285714285714,1.3,18.0,12.0,16.0,27.0,21.0,35.40384615384616,-2.4767429133091206
2016-03-29,35,1,350.3826190126351,18.414285714285715,14.357142857142858,0.8,29.0,18.0,12.0,16.0,27.0,35.7596153846154,11.291209963945384
2016-04-05,32,1,440.65015732335564,19.2,8.735714285714286,0.0,35.0,29.0,18.0,12.0,16.0,36.46153846153847,3.3091628411998952
2016-04-12,49,1,203.54175381900433,21.428571428571427,10.8,21.400000000000002,32.0,35.0,29.0,18.0,12.0,37.269230769230774,3.5835259748646613
2016-04-19,25,4,298.4194456687624,19.857142857142854,10.114285714285714,7.1,49.0,32.0,35.0,29.0,18.0,37.56730769230769,8.200837826478145
2016-04-26,35,4,286.8660532305811,23.47142857142857,10.457142857142857,0.3,25.0,49.0,32.0,35.0,29.0,37.89423076923076,10.151483011424963
2016-05-03,53,4,269.4393617719913,22.057142857142853,12.757142857142856,0.0,35.0,25.0,49.0,32.0,35.0,38.30769230769231,-0.21838462414104487
2016-05-10,24,3,337.28538930397275,21.571428571428566,12.757142857142856,1.5,53.0,35.0,25.0,49.0,32.0,38.59615384615385,-3.1715855930403833
2016-05-17,40,3,246.00093016376852,25.571428571428573,10.114285714285714,0.3,24.0,53.0,35.0,25.0,49.0,38.625,-8.08953015168331
2016-05-24,31,4,304.0305653202886,22.599999999999998,11.607142857142858,4.1,40.0,24.0,53.0,35.0,25.0,38.30769230769231,10.71047400762248
2016-05-31,39,4,186.44626581374865,23.400000000000002,12.192857142857145,0.8,31.0,40.0,24.0,53.0,35.0,38.01923076923077,-4.470291063840962
2016-06-07,41,4,299.49091352893635,26.114285714285717,10.0,0.0,39.0,31.0,40.0,24.0,53.0,38.125,2.5668925826443156
2016-06-14,21,4,311.05292367801707,25.62857142857143,11.828571428571427,0.0,41.0,39.0,31.0,40.0,24.0,38.153846153846146,0.8668967419501098
2016-06-21,22,4,250.21719197175858,26.599999999999998,9.878571428571428,0.0,21.0,41.0,39.0,31.0,40.0,38.00961538461538,-11.12156063720564
2016-06-28,35,4,190.66072179776808,27.55714285714286,12.178571428571429,0.8999999999999999,22.0,21.0,41.0,39.0,31.0,37.88461538461538,-7.097197503540879
2016-07-05,23,4,248.18695428844677,27.78571428571429,12.87142857142857,0.0,35.0,22.0,21.0,41.0,39.0,37.49038461538461,-6.069629241670986
2016-07-12,14,4,203.8580739779587,28.32857142857143,11.385714285714286,0.0,23.0,35.0,22.0,21.0,41.0,38.21405908293877,-10.446747340780682
2016-07-19,42,4,203.14158359573332,27.857142857142858,9.65,0.0,14.0,23.0,35.0,22.0,21.0,38.39407274297463,-15.59456824764069
2016-07-26,52,4,188.19463823458014,27.800000000000004,10.335714285714287,0.0,42.0,14.0,23.0,35.0,22.0,38.57408640301048,-10.380209667321212
2016-08-02,29,4,198.84217082760918,28.1,8.964285714285714,0.0,52.0,42.0,14.0,23.0,35.0,38.75410006304634,-2.7748254459760924
2016-08-09,29,4,195.3590021704918,28.428571428571434,11.592857142857143,0.0,29.0,52.0,42.0,14.0,23.0,38.9341137230822,-13.725326286593685
2016-08-16,55,4,206.70080320383815,28.800000000000004,9.65,0.0,29.0,29.0,52.0,42.0,14.0,39.11412738311806,3.541592236984104
2016-08-23,44,4,366.0384941686926,28.414285714285715,7.707142857142857,0.0,55.0,29.0,29.0,52.0,42.0,39.294141043153914,1.9815876836388204
2016-08-30,33,4,175.79121628399915,29.057142857142857,8.507142857142856,0.0,44.0,55.0,29.0,29.0,52.0,39.47415470318977,1.7965831302935344
2016-09-06,28,4,176.49892546568225,27.714285714285715,9.192857142857141,0.0,33.0,44.0,55.0,29.0,29.0,39.65416836322563,-5.452523987154315
2016-09-13,33,4,179.12926643453048,27.400000000000002,8.507142857142856,0.0,28.0,33.0,44.0,55.0,29.0,39.83418202326149,-11.653554181525246
2016-09-20,34,4,289.3895129962328,27.328571428571426,8.507142857142856,0.0,33.0,28.0,33.0,44.0,55.0,40.014195683297345,-9.816122837434634
2016-09-27,66,4,307.54904020174666,26.14285714285714,10.8,0.5,34.0,33.0,28.0,33.0,44.0,40.1942093433332,-7.962665852318379
2016-10-04,50,4,185.25333005055262,26.12857142857143,9.65,0.0,66.0,34.0,33.0,28.0,33.0,40.37422300336906,2.8266885686953094
2016-10-11,60,4,186.94261838321796,25.17142857142857,7.135714285714286,0.0,50.0,66.0,34.0,33.0,28.0,40.55423666340492,-3.4480595743935667
2016-10-18,52,4,176.60183126047497,25.071428571428577,9.992857142857144,0.0,60.0,50.0,66.0,34.0,33.0,40.734250323440776,15.568858949184223
2016-10-25,50,3,186.5689113682952,23.78571428571429,8.507142857142858,0.0,52.0,60.0,50.0,66.0,34.0,40.91426398347663,-2.3693507323661898
2016-11-01,33,3,174.81304200561692,24.371428571428567,12.985714285714286,14.0,50.0,52.0,60.0,50.0,66.0,41.09427764351249,4.067439586083396
2016-11-08,35,4,237.2524793891038,20.8,9.771428571428572,0.0,33.0,50.0,52.0,60.0,50.0,41.27429130354835,-8.351539326236251
2016-11-15,26,4,173.0170103369163,23.0,9.421428571428573,0.0,35.0,33.0,50.0,52.0,60.0,41.45430496358421,1.588456120418466
2016-11-22,40,4,173.6872849994055,20.47142857142857,9.428571428571429,0.0,26.0,35.0,33.0,50.0,52.0,41.63431862362006,1.9899900286116434
2016-11-29,53,4,172.73441365359787,18.585714285714285,9.192857142857145,0.0,40.0,26.0,35.0,33.0,50.0,41.81433228365592,7.702421372702249
2016-12-06,40,4,190.56605682498213,17.32857142857143,16.67142857142857,0.0,53.0,40.0,26.0,35.0,33.0,41.99434594369178,3.3763911783313225
2016-12-13,36,4,196.64253618040146,15.399999999999997,12.514285714285716,0.0,40.0,53.0,40.0,26.0,35.0,42.17435960372764,3.01510457370399
2016-12-20,44,1,198.6435381946113,11.814285714285713,13.664285714285713,0.0,36.0,40.0,53.0,40.0,26.0,42.35437326376349,-2.9936179283592446
2016-12-27,45,3,163.31881767666232,13.714285714285714,18.157142857142855,0.0,44.0,36.0,40.0,53.0,40.0,42.53438692379935,7.734839056757005
2017-01-03,33,2,194.84700830579627,14.45,31.975,2.3,45.0,44.0,36.0,40.0,53.0,42.714400583835214,15.787013990591209
